sigma_max_MPa,a_mm,N_cycles,dK_MPa_sqrt_m,dadN_m_per_cyc
100,5.88875,32078.521,14.8059,3.245646e-08
100,5.90000,32425.140,14.8243,3.257767e-08
100,5.91125,32770.468,14.8427,3.269920e-08
100,5.92250,33114.513,14.8611,3.282104e-08
100,5.93375,33457.281,14.8795,3.294319e-08
100,5.94500,33798.778,14.8979,3.306566e-08
100,5.95625,34139.010,14.9163,3.318844e-08
100,5.96750,34477.984,14.9348,3.331153e-08
100,5.97875,34815.705,14.9532,3.343493e-08
100,5.99000,35152.179,14.9716,3.355865e-08
100,6.00125,35487.413,14.9900,3.368269e-08
100,6.01250,35821.413,15.0084,3.380705e-08
100,6.02375,36154.183,15.0269,3.393172e-08
100,6.03500,36485.732,15.0453,3.405671e-08
100,6.04625,36816.063,15.0637,3.418202e-08
100,6.05750,37145.183,15.0822,3.430765e-08
100,6.06875,37473.098,15.1006,3.443360e-08
100,6.08000,37799.814,15.1190,3.455988e-08
100,6.09125,38125.336,15.1375,3.468647e-08
100,6.10250,38449.670,15.1559,3.481339e-08
100,6.11375,38772.822,15.1744,3.494063e-08
100,6.12500,39094.797,15.1928,3.506819e-08
100,6.13625,39415.600,15.2112,3.519608e-08
100,6.14750,39735.238,15.2297,3.532430e-08
100,6.15875,40053.716,15.2481,3.545284e-08
100,6.17000,40371.039,15.2666,3.558171e-08
100,6.18125,40687.212,15.2851,3.571090e-08
100,6.19250,41002.242,15.3035,3.584043e-08
100,6.20375,41316.133,15.3220,3.597028e-08
100,6.21500,41628.892,15.3404,3.610047e-08
100,6.22625,41940.522,15.3589,3.623099e-08
100,6.23750,42251.030,15.3774,3.636183e-08
100,6.24875,42560.420,15.3958,3.649301e-08
100,6.26000,42868.698,15.4143,3.662453e-08
100,6.27125,43175.869,15.4328,3.675638e-08
100,6.28250,43481.939,15.4513,3.688856e-08
100,6.29375,43786.911,15.4697,3.702107e-08
100,6.30500,44090.792,15.4882,3.715393e-08
100,6.31625,44393.587,15.5067,3.728712e-08
100,6.32750,44695.299,15.5252,3.742065e-08
100,6.33875,44995.936,15.5437,3.755452e-08
100,6.35000,45295.500,15.5622,3.768872e-08
100,6.36125,45593.998,15.5807,3.782327e-08
100,6.37250,45891.434,15.5992,3.795816e-08
100,6.38375,46187.813,15.6177,3.809339e-08
100,6.39500,46483.140,15.6362,3.822896e-08
100,6.40625,46777.419,15.6547,3.836487e-08
100,6.41750,47070.656,15.6732,3.850113e-08
100,6.42875,47362.855,15.6917,3.863773e-08
100,6.44000,47654.022,15.7102,3.877468e-08
100,6.45125,47944.159,15.7288,3.891198e-08
100,6.46250,48233.273,15.7473,3.904962e-08
100,6.47375,48521.368,15.7658,3.918761e-08
100,6.48500,48808.449,15.7843,3.932595e-08
100,6.49625,49094.520,15.8029,3.946464e-08
100,6.50750,49379.585,15.8214,3.960368e-08
100,6.51875,49663.649,15.8399,3.974307e-08
100,6.53000,49946.718,15.8585,3.988281e-08
100,6.54125,50228.794,15.8770,4.002290e-08
100,6.55250,50509.883,15.8956,4.016335e-08
100,6.56375,50789.989,15.9141,4.030415e-08
100,6.57500,51069.117,15.9327,4.044531e-08
100,6.58625,51347.270,15.9513,4.058682e-08
100,6.59750,51624.454,15.9698,4.072869e-08
100,6.60875,51900.672,15.9884,4.087092e-08
100,6.62000,52175.929,16.0070,4.101351e-08
100,6.63125,52450.229,16.0255,4.115645e-08
100,6.64250,52723.576,16.0441,4.129975e-08
100,6.65375,52995.974,16.0627,4.144342e-08
100,6.66500,53267.429,16.0813,4.158745e-08
100,6.67625,53537.943,16.0999,4.173184e-08
100,6.68750,53807.522,16.1185,4.187659e-08
100,6.69875,54076.168,16.1371,4.202170e-08
100,6.71000,54343.887,16.1557,4.216719e-08
100,6.72125,54610.682,16.1743,4.231303e-08
100,6.73250,54876.558,16.1929,4.245925e-08
100,6.74375,55141.517,16.2115,4.260583e-08
100,6.75500,55405.566,16.2301,4.275278e-08
100,6.76625,55668.707,16.2487,4.290010e-08
100,6.77750,55930.944,16.2674,4.304778e-08
100,6.78875,56192.281,16.2860,4.319584e-08
100,6.80000,56452.723,16.3046,4.334427e-08
100,6.81125,56712.273,16.3233,4.349308e-08
100,6.82250,56970.935,16.3419,4.364225e-08
100,6.83375,57228.712,16.3605,4.379180e-08
100,6.84500,57485.610,16.3792,4.394173e-08
100,6.85625,57741.631,16.3978,4.409203e-08
100,6.86750,57996.779,16.4165,4.424271e-08
100,6.87875,58251.058,16.4352,4.439376e-08
100,6.89000,58504.472,16.4538,4.454520e-08
100,6.90125,58757.025,16.4725,4.469701e-08
100,6.91250,59008.719,16.4912,4.484920e-08
100,6.92375,59259.560,16.5099,4.500178e-08
100,6.93500,59509.550,16.5285,4.515473e-08
100,6.94625,59758.693,16.5472,4.530807e-08
100,6.95750,60006.993,16.5659,4.546179e-08
100,6.96875,60254.454,16.5846,4.561590e-08
100,6.98000,60501.079,16.6033,4.577039e-08
100,6.99125,60746.871,16.6220,4.592527e-08
100,7.00250,60991.834,16.6407,4.608053e-08
100,7.01375,61235.972,16.6595,4.623618e-08
100,7.02500,61479.288,16.6782,4.639223e-08
100,7.03625,61721.785,16.6969,4.654866e-08
100,7.04750,61963.468,16.7156,4.670548e-08
100,7.05875,62204.339,16.7344,4.686269e-08
100,7.07000,62444.402,16.7531,4.702030e-08
100,7.08125,62683.660,16.7718,4.717830e-08
100,7.09250,62922.117,16.7906,4.733669e-08
100,7.10375,63159.776,16.8093,4.749548e-08
100,7.11500,63396.641,16.8281,4.765466e-08
100,7.12625,63632.715,16.8469,4.781424e-08
100,7.13750,63868.000,16.8656,4.797422e-08
100,7.14875,64102.501,16.8844,4.813460e-08
100,7.16000,64336.221,16.9032,4.829538e-08
100,7.17125,64569.162,16.9220,4.845656e-08
100,7.18250,64801.329,16.9408,4.861813e-08
100,7.19375,65032.724,16.9595,4.878012e-08
100,7.20500,65263.351,16.9783,4.894250e-08
100,7.21625,65493.212,16.9971,4.910529e-08
100,7.22750,65722.312,17.0160,4.926848e-08
100,7.23875,65950.653,17.0348,4.943208e-08
100,7.25000,66178.238,17.0536,4.959609e-08
100,7.26125,66405.070,17.0724,4.976050e-08
100,7.27250,66631.153,17.0912,4.992532e-08
100,7.28375,66856.490,17.1101,5.009056e-08
100,7.29500,67081.083,17.1289,5.025620e-08
100,7.30625,67304.936,17.1478,5.042225e-08
100,7.31750,67528.052,17.1666,5.058872e-08
100,7.32875,67750.433,17.1855,5.075560e-08
100,7.34000,67972.084,17.2043,5.092289e-08
100,7.35125,68193.006,17.2232,5.109060e-08
100,7.36250,68413.203,17.2421,5.125873e-08
100,7.37375,68632.678,17.2609,5.142727e-08
100,7.38500,68851.433,17.2798,5.159624e-08
100,7.39625,69069.472,17.2987,5.176562e-08
100,7.40750,69286.798,17.3176,5.193542e-08
100,7.41875,69503.413,17.3365,5.210564e-08
100,7.43000,69719.321,17.3554,5.227628e-08
100,7.44125,69934.524,17.3743,5.244735e-08
100,7.45250,70149.024,17.3932,5.261884e-08
100,7.46375,70362.826,17.4122,5.279075e-08
100,7.47500,70575.932,17.4311,5.296309e-08
100,7.48625,70788.344,17.4500,5.313586e-08
100,7.49750,71000.065,17.4690,5.330905e-08
100,7.50875,71211.099,17.4879,5.348268e-08
100,7.52000,71421.447,17.5069,5.365673e-08
100,7.53125,71631.113,17.5258,5.383122e-08
100,7.54250,71840.100,17.5448,5.400613e-08
100,7.55375,72048.410,17.5637,5.418148e-08
100,7.56500,72256.045,17.5827,5.435726e-08
100,7.57625,72463.009,17.6017,5.453348e-08
100,7.58750,72669.304,17.6207,5.471013e-08
100,7.59875,72874.934,17.6397,5.488722e-08
100,7.61000,73079.899,17.6587,5.506474e-08
100,7.62125,73284.204,17.6777,5.524271e-08
100,7.63250,73487.851,17.6967,5.542111e-08
100,7.64375,73690.842,17.7157,5.559995e-08
100,7.65500,73893.181,17.7347,5.577924e-08
100,7.66625,74094.869,17.7537,5.595897e-08
100,7.67750,74295.909,17.7728,5.613914e-08
100,7.68875,74496.304,17.7918,5.631976e-08
100,7.70000,74696.056,17.8109,5.650082e-08
100,7.71125,74895.168,17.8299,5.668233e-08
100,7.72250,75093.643,17.8490,5.686428e-08
100,7.73375,75291.482,17.8680,5.704669e-08
100,7.74500,75488.689,17.8871,5.722954e-08
100,7.75625,75685.266,17.9062,5.741285e-08
100,7.76750,75881.215,17.9253,5.759660e-08
100,7.77875,76076.539,17.9444,5.778081e-08
100,7.79000,76271.240,17.9635,5.796547e-08
100,7.80125,76465.321,17.9826,5.815059e-08
100,7.81250,76658.785,18.0017,5.833617e-08
100,7.82375,76851.632,18.0208,5.852220e-08
100,7.83500,77043.867,18.0399,5.870868e-08
100,7.84625,77235.491,18.0590,5.889563e-08
100,7.85750,77426.507,18.0782,5.908304e-08
100,7.86875,77616.917,18.0973,5.927090e-08
100,7.88000,77806.724,18.1165,5.945923e-08
100,7.89125,77995.929,18.1356,5.964803e-08
100,7.90250,78184.535,18.1548,5.983728e-08
100,7.91375,78372.545,18.1739,6.002701e-08
100,7.92500,78559.961,18.1931,6.021719e-08
100,7.93625,78746.785,18.2123,6.040785e-08
100,7.94750,78933.019,18.2315,6.059897e-08
100,7.95875,79118.665,18.2507,6.079057e-08
100,7.97000,79303.727,18.2699,6.098263e-08
100,7.98125,79488.206,18.2891,6.117517e-08
100,7.99250,79672.104,18.3083,6.136817e-08
100,8.00375,79855.424,18.3275,6.156166e-08
100,8.01500,80038.167,18.3467,6.175561e-08
100,8.02625,80220.337,18.3660,6.195005e-08
100,8.03750,80401.935,18.3852,6.214496e-08
100,8.04875,80582.963,18.4045,6.234034e-08
100,8.06000,80763.424,18.4237,6.253621e-08
100,8.07125,80943.320,18.4430,6.273256e-08
100,8.08250,81122.653,18.4622,6.292938e-08
100,8.09375,81301.425,18.4815,6.312669e-08
100,8.10500,81479.638,18.5008,6.332449e-08
100,8.11625,81657.294,18.5201,6.352277e-08
100,8.12750,81834.396,18.5394,6.372153e-08
100,8.13875,82010.945,18.5587,6.392078e-08
100,8.15000,82186.944,18.5780,6.412052e-08
100,8.16125,82362.395,18.5973,6.432075e-08
100,8.17250,82537.300,18.6166,6.452147e-08
100,8.18375,82711.660,18.6360,6.472268e-08
100,8.19500,82885.479,18.6553,6.492438e-08
100,8.20625,83058.757,18.6747,6.512658e-08
100,8.21750,83231.498,18.6940,6.532927e-08
100,8.22875,83403.703,18.7134,6.553245e-08
100,8.24000,83575.373,18.7327,6.573613e-08
100,8.25125,83746.512,18.7521,6.594032e-08
100,8.26250,83917.121,18.7715,6.614500e-08
100,8.27375,84087.202,18.7909,6.635018e-08
100,8.28500,84256.757,18.8103,6.655586e-08
100,8.29625,84425.788,18.8297,6.676204e-08
100,8.30750,84594.297,18.8491,6.696873e-08
100,8.31875,84762.285,18.8685,6.717592e-08
100,8.33000,84929.756,18.8879,6.738362e-08
100,8.34125,85096.711,18.9074,6.759183e-08
100,8.35250,85263.151,18.9268,6.780054e-08
100,8.36375,85429.079,18.9463,6.800977e-08
100,8.37500,85594.496,18.9657,6.821950e-08
100,8.38625,85759.405,18.9852,6.842975e-08
100,8.39750,85923.807,19.0047,6.864051e-08
100,8.40875,86087.705,19.0241,6.885178e-08
100,8.42000,86251.099,19.0436,6.906357e-08
100,8.43125,86413.993,19.0631,6.927587e-08
100,8.44250,86576.387,19.0826,6.948870e-08
100,8.45375,86738.284,19.1021,6.970204e-08
100,8.46500,86899.685,19.1216,6.991590e-08
100,8.47625,87060.592,19.1412,7.013028e-08
100,8.48750,87221.008,19.1607,7.034519e-08
100,8.49875,87380.934,19.1802,7.056062e-08
100,8.51000,87540.371,19.1998,7.077657e-08
100,8.52125,87699.322,19.2193,7.099305e-08
100,8.53250,87857.788,19.2389,7.121006e-08
100,8.54375,88015.772,19.2585,7.142760e-08
100,8.55500,88173.274,19.2781,7.164566e-08
100,8.56625,88330.297,19.2976,7.186426e-08
100,8.57750,88486.842,19.3172,7.208339e-08
100,8.58875,88642.911,19.3368,7.230305e-08
100,8.60000,88798.506,19.3565,7.252324e-08
100,8.61125,88953.629,19.3761,7.274398e-08
100,8.62250,89108.281,19.3957,7.296524e-08
100,8.63375,89262.464,19.4153,7.318705e-08
100,8.64500,89416.179,19.4350,7.340940e-08
100,8.65625,89569.430,19.4546,7.363228e-08
100,8.66750,89722.216,19.4743,7.385571e-08
100,8.67875,89874.540,19.4939,7.407968e-08
100,8.69000,90026.403,19.5136,7.430420e-08
100,8.70125,90177.808,19.5333,7.452926e-08
100,8.71250,90328.755,19.5530,7.475487e-08
100,8.72375,90479.247,19.5727,7.498103e-08
100,8.73500,90629.285,19.5924,7.520773e-08
100,8.74625,90778.871,19.6121,7.543499e-08
100,8.75750,90928.006,19.6318,7.566280e-08
100,8.76875,91076.692,19.6516,7.589116e-08
100,8.78000,91224.931,19.6713,7.612007e-08
100,8.79125,91372.723,19.6910,7.634955e-08
100,8.80250,91520.072,19.7108,7.657957e-08
100,8.81375,91666.978,19.7306,7.681016e-08
100,8.82500,91813.443,19.7503,7.704131e-08
100,8.83625,91959.469,19.7701,7.727301e-08
100,8.84750,92105.056,19.7899,7.750528e-08
100,8.85875,92250.208,19.8097,7.773811e-08
100,8.87000,92394.924,19.8295,7.797151e-08
100,8.88125,92539.208,19.8493,7.820547e-08
100,8.89250,92683.060,19.8691,7.844000e-08
100,8.90375,92826.481,19.8890,7.867510e-08
100,8.91500,92969.474,19.9088,7.891077e-08
100,8.92625,93112.041,19.9287,7.914701e-08
100,8.93750,93254.181,19.9485,7.938382e-08
100,8.94875,93395.898,19.9684,7.962121e-08
100,8.96000,93537.192,19.9883,7.985917e-08
100,8.97125,93678.065,20.0081,8.009770e-08
100,8.98250,93818.518,20.0280,8.033682e-08
100,8.99375,93958.553,20.0479,8.057651e-08
100,9.00500,94098.172,20.0678,8.081679e-08
100,9.01625,94237.376,20.0878,8.105764e-08
100,9.02750,94376.166,20.1077,8.129908e-08
100,9.03875,94514.544,20.1276,8.154111e-08
100,9.05000,94652.511,20.1476,8.178371e-08
100,9.06125,94790.069,20.1675,8.202691e-08
100,9.07250,94927.219,20.1875,8.227069e-08
100,9.08375,95063.963,20.2074,8.251507e-08
100,9.09500,95200.302,20.2274,8.276003e-08
100,9.10625,95336.237,20.2474,8.300559e-08
100,9.11750,95471.770,20.2674,8.325174e-08
100,9.12875,95606.902,20.2874,8.349849e-08
100,9.14000,95741.635,20.3074,8.374583e-08
100,9.15125,95875.970,20.3274,8.399377e-08
100,9.16250,96009.909,20.3475,8.424231e-08
100,9.17375,96143.452,20.3675,8.449146e-08
100,9.18500,96276.602,20.3875,8.474120e-08
100,9.19625,96409.359,20.4076,8.499155e-08
100,9.20750,96541.725,20.4277,8.524250e-08
100,9.21875,96673.702,20.4477,8.549405e-08
100,9.23000,96805.290,20.4678,8.574622e-08
100,9.24125,96936.491,20.4879,8.599899e-08
100,9.25250,97067.306,20.5080,8.625238e-08
100,9.26375,97197.737,20.5281,8.650638e-08
100,9.27500,97327.786,20.5482,8.676099e-08
100,9.28625,97457.452,20.5684,8.701621e-08
100,9.29750,97586.738,20.5885,8.727205e-08
100,9.30875,97715.646,20.6087,8.752851e-08
100,9.32000,97844.175,20.6288,8.778559e-08
100,9.33125,97972.328,20.6490,8.804328e-08
100,9.34250,98100.106,20.6692,8.830160e-08
100,9.35375,98227.511,20.6893,8.856055e-08
100,9.36500,98354.542,20.7095,8.882011e-08
100,9.37625,98481.203,20.7297,8.908031e-08
100,9.38750,98607.494,20.7500,8.934113e-08
100,9.39875,98733.415,20.7702,8.960258e-08
100,9.41000,98858.970,20.7904,8.986466e-08
100,9.42125,98984.158,20.8106,9.012737e-08
100,9.43250,99108.981,20.8309,9.039071e-08
100,9.44375,99233.441,20.8512,9.065469e-08
100,9.45500,99357.538,20.8714,9.091931e-08
100,9.46625,99481.274,20.8917,9.118456e-08
100,9.47750,99604.651,20.9120,9.145046e-08
100,9.48875,99727.668,20.9323,9.171699e-08
100,9.50000,99850.328,20.9526,9.198417e-08
100,9.51125,99972.632,20.9729,9.225199e-08
100,9.52250,100094.580,20.9932,9.252045e-08
100,9.53375,100216.175,21.0136,9.278957e-08
100,9.54500,100337.417,21.0339,9.305933e-08
100,9.55625,100458.308,21.0543,9.332974e-08
100,9.56750,100578.848,21.0746,9.360080e-08
100,9.57875,100699.039,21.0950,9.387251e-08
100,9.59000,100818.883,21.1154,9.414488e-08
100,9.60125,100938.379,21.1358,9.441790e-08
100,9.61250,101057.530,21.1562,9.469158e-08
100,9.62375,101176.337,21.1766,9.496592e-08
100,9.63500,101294.801,21.1970,9.524092e-08
100,9.64625,101412.922,21.2174,9.551658e-08
100,9.65750,101530.703,21.2379,9.579290e-08
100,9.66875,101648.144,21.2583,9.606989e-08
100,9.68000,101765.246,21.2788,9.634755e-08
100,9.69125,101882.011,21.2993,9.662587e-08
100,9.70250,101998.439,21.3197,9.690487e-08
100,9.71375,102114.532,21.3402,9.718453e-08
100,9.72500,102230.292,21.3607,9.746487e-08
100,9.73625,102345.718,21.3812,9.774588e-08
100,9.74750,102460.812,21.4018,9.802757e-08
100,9.75875,102575.576,21.4223,9.830993e-08
100,9.77000,102690.010,21.4428,9.859297e-08
100,9.78125,102804.115,21.4634,9.887670e-08
100,9.79250,102917.893,21.4839,9.916110e-08
100,9.80375,103031.345,21.5045,9.944619e-08
100,9.81500,103144.472,21.5251,9.973196e-08
100,9.82625,103257.274,21.5457,1.000184e-07
100,9.83750,103369.753,21.5663,1.003056e-07
100,9.84875,103481.911,21.5869,1.005934e-07
100,9.86000,103593.747,21.6075,1.008819e-07
100,9.87125,103705.263,21.6281,1.011712e-07
100,9.88250,103816.461,21.6488,1.014611e-07
100,9.89375,103927.341,21.6694,1.017517e-07
100,9.90500,104037.904,21.6901,1.020430e-07
100,9.91625,104148.152,21.7107,1.023350e-07
100,9.92750,104258.085,21.7314,1.026277e-07
100,9.93875,104367.704,21.7521,1.029212e-07
100,9.95000,104477.011,21.7728,1.032153e-07
100,9.96125,104586.007,21.7935,1.035101e-07
100,9.97250,104694.692,21.8143,1.038056e-07
100,9.98375,104803.067,21.8350,1.041019e-07
100,9.99500,104911.135,21.8557,1.043989e-07
100,10.00625,105018.895,21.8765,1.046965e-07
100,10.01750,105126.348,21.8972,1.049949e-07
100,10.02875,105233.496,21.9180,1.052940e-07
100,10.04000,105340.340,21.9388,1.055938e-07
100,10.05125,105446.880,21.9596,1.058944e-07
100,10.06250,105553.118,21.9804,1.061956e-07
100,10.07375,105659.055,22.0012,1.064976e-07
100,10.08500,105764.691,22.0220,1.068003e-07
100,10.09625,105870.027,22.0429,1.071037e-07
100,10.10750,105975.066,22.0637,1.074079e-07
100,10.11875,106079.807,22.0846,1.077128e-07
100,10.13000,106184.251,22.1054,1.080184e-07
100,10.14125,106288.400,22.1263,1.083248e-07
100,10.15250,106392.254,22.1472,1.086319e-07
100,10.16375,106495.815,22.1681,1.089397e-07
100,10.17500,106599.083,22.1890,1.092482e-07
100,10.18625,106702.060,22.2099,1.095576e-07
100,10.19750,106804.746,22.2309,1.098676e-07
100,10.20875,106907.142,22.2518,1.101784e-07
100,10.22000,107009.249,22.2728,1.104899e-07
100,10.23125,107111.068,22.2937,1.108022e-07
100,10.24250,107212.600,22.3147,1.111152e-07
100,10.25375,107313.846,22.3357,1.114290e-07
100,10.26500,107414.808,22.3567,1.117436e-07
100,10.27625,107515.485,22.3777,1.120588e-07
100,10.28750,107615.878,22.3987,1.123749e-07
100,10.29875,107715.990,22.4197,1.126917e-07
100,10.31000,107815.819,22.4408,1.130092e-07
100,10.32125,107915.369,22.4618,1.133276e-07
100,10.33250,108014.639,22.4829,1.136466e-07
100,10.34375,108113.630,22.5040,1.139665e-07
100,10.35500,108212.343,22.5250,1.142871e-07
100,10.36625,108310.779,22.5461,1.146085e-07
100,10.37750,108408.939,22.5672,1.149306e-07
100,10.38875,108506.825,22.5884,1.152536e-07
100,10.40000,108604.435,22.6095,1.155773e-07
100,10.41125,108701.773,22.6306,1.159017e-07
100,10.42250,108798.838,22.6518,1.162270e-07
100,10.43375,108895.631,22.6729,1.165530e-07
100,10.44500,108992.154,22.6941,1.168798e-07
100,10.45625,109088.407,22.7153,1.172074e-07
100,10.46750,109184.390,22.7365,1.175358e-07
100,10.47875,109280.106,22.7577,1.178650e-07
100,10.49000,109375.554,22.7789,1.181949e-07
100,10.50125,109470.736,22.8001,1.185257e-07
100,10.51250,109565.652,22.8214,1.188572e-07
100,10.52375,109660.303,22.8426,1.191895e-07
100,10.53500,109754.691,22.8639,1.195227e-07
100,10.54625,109848.815,22.8852,1.198566e-07
100,10.55750,109942.677,22.9064,1.201913e-07
100,10.56875,110036.278,22.9277,1.205268e-07
100,10.58000,110129.618,22.9490,1.208632e-07
100,10.59125,110222.699,22.9704,1.212003e-07
100,10.60250,110315.520,22.9917,1.215382e-07
100,10.61375,110408.084,23.0130,1.218770e-07
100,10.62500,110500.390,23.0344,1.222166e-07
100,10.63625,110592.440,23.0558,1.225569e-07
100,10.64750,110684.234,23.0771,1.228981e-07
100,10.65875,110775.773,23.0985,1.232401e-07
100,10.67000,110867.058,23.1199,1.235830e-07
100,10.68125,110958.090,23.1413,1.239266e-07
100,10.69250,111048.870,23.1627,1.242711e-07
100,10.70375,111139.397,23.1842,1.246164e-07
100,10.71500,111229.675,23.2056,1.249625e-07
100,10.72625,111319.702,23.2271,1.253094e-07
100,10.73750,111409.479,23.2485,1.256572e-07
100,10.74875,111499.009,23.2700,1.260058e-07
100,10.76000,111588.290,23.2915,1.263553e-07
100,10.77125,111677.325,23.3130,1.267055e-07
100,10.78250,111766.113,23.3345,1.270567e-07
100,10.79375,111854.657,23.3561,1.274086e-07
100,10.80500,111942.955,23.3776,1.277614e-07
100,10.81625,112031.010,23.3992,1.281151e-07
100,10.82750,112118.822,23.4207,1.284696e-07
100,10.83875,112206.391,23.4423,1.288249e-07
100,10.85000,112293.719,23.4639,1.291811e-07
100,10.86125,112380.806,23.4855,1.295382e-07
100,10.87250,112467.653,23.5071,1.298961e-07
100,10.88375,112554.261,23.5287,1.302548e-07
100,10.89500,112640.630,23.5503,1.306144e-07
100,10.90625,112726.761,23.5720,1.309749e-07
100,10.91750,112812.655,23.5936,1.313362e-07
100,10.92875,112898.313,23.6153,1.316984e-07
100,10.94000,112983.736,23.6370,1.320615e-07
100,10.95125,113068.923,23.6587,1.324254e-07
100,10.96250,113153.877,23.6804,1.327903e-07
100,10.97375,113238.597,23.7021,1.331559e-07
100,10.98500,113323.084,23.7238,1.335225e-07
100,10.99625,113407.340,23.7456,1.338899e-07
100,11.00750,113491.364,23.7673,1.342582e-07
100,11.01875,113575.158,23.7891,1.346274e-07
100,11.03000,113658.722,23.8109,1.349975e-07
100,11.04125,113742.057,23.8327,1.353685e-07
100,11.05250,113825.163,23.8545,1.357403e-07
100,11.06375,113908.042,23.8763,1.361131e-07
100,11.07500,113990.694,23.8981,1.364867e-07
100,11.08625,114073.119,23.9199,1.368612e-07
100,11.09750,114155.319,23.9418,1.372367e-07
100,11.10875,114237.295,23.9637,1.376130e-07
100,11.12000,114319.046,23.9855,1.379902e-07
100,11.13125,114400.573,24.0074,1.383683e-07
100,11.14250,114481.878,24.0293,1.387474e-07
100,11.15375,114562.961,24.0512,1.391273e-07
100,11.16500,114643.822,24.0732,1.395081e-07
100,11.17625,114724.462,24.0951,1.398899e-07
100,11.18750,114804.883,24.1171,1.402726e-07
100,11.19875,114885.084,24.1390,1.406562e-07
